eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
197907150004,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,14,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1979-07-15,5677,172,13,79,3632
197907170008,0,603,8,319,54.238631,-7.170908,1.0,0,0.0,0.0,1,0,2,14,65,Irish Republican Army (IRA),0.0,0,1,15.0,1.0,,1,0.0,0.0,0,0,1,1979-07-17,5681,1192,13,79,4626
197907210002,0,97,10,86,32.322744,34.853921,1.0,0,-9.0,0.0,0,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-07-21,5687,966,13,75,4452
197907210003,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,0,0,2,1,29,Basque Fatherland and Freedom (ETA),1.0,0,1,16.0,0.0,0.0,0,0.0,0.0,0,1,1,1979-07-21,5688,206,2,-1,4028
197907230001,0,97,10,86,32.178344,34.907985,1.0,0,-9.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,1.0,1,0.0,0.0,1,0,0,1979-07-23,5691,709,13,75,2929
197907240001,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,21,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1979-07-24,5692,1364,20,16,877
197907240006,0,185,8,45,43.047076,-2.204605,1.0,0,0.0,0.0,1,0,1,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,5.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-07-24,5694,162,2,81,2438
197907250001,0,97,10,86,32.322744,34.853921,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,0.0,12.0,1,0.0,0.0,1,0,0,1979-07-25,5696,966,9,47,3177
197907270004,0,61,2,111,13.716667,-88.933333,1.0,0,0.0,0.0,1,0,0,3,27,People's Liberation Forces (FPL),0.0,0,3,5.0,1.0,0.0,1,0.0,0.0,0,0,0,1979-07-27,5698,348,12,67,5652
197907280005,0,603,8,319,54.42071,-6.443767,1.0,0,0.0,0.0,1,0,0,14,65,Ulster Volunteer Force (UVF),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1979-07-28,5700,1111,13,79,2386
197907290001,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,2,6,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,2.0,9.0,1,0.0,0.0,0,1,0,1979-07-29,5701,833,1,3,547
197907290002,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,2,19,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,2.0,50.0,1,0.0,0.0,0,1,0,1979-07-29,5702,833,18,96,888
197907290003,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,2,19,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,2.0,50.0,1,0.0,0.0,0,1,0,1979-07-29,5703,833,18,96,419
197908010001,0,155,10,151,31.502407,34.459743,1.0,0,-9.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-08-01,5705,553,2,31,4935
197908020004,0,603,8,319,54.411953,-6.745731,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),1.0,0,1,16.0,2.0,0.0,1,0.0,0.0,0,0,1,1979-08-02,5706,183,9,47,5299
197908020006,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,3,65,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1979-08-02,5708,172,12,68,1293
197908040025,0,61,2,381,13.724167,-89.172778,1.0,0,0.0,0.0,1,0,2,3,17,People's Liberation Forces (FPL),0.0,0,1,28.0,0.0,0.0,1,0.0,0.0,0,1,1,1979-08-04,5710,407,12,65,3753
197908040027,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,0,0,2,7,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,0,1,1,1979-08-04,5711,206,5,13,2075
197908040028,0,185,8,45,43.18418,-2.473289,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-08-04,5712,469,12,68,2691
197908050001,0,97,10,199,31.771599,35.2034,1.0,0,-9.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1979-08-05,5713,677,13,75,2340
197908050002,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,16.0,2.0,2.0,1,0.0,0.0,1,0,0,1979-08-05,5714,677,6,35,5389
197908070001,0,61,2,413,13.718889,-89.724167,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),1.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-08-07,5719,1320,6,25,1911
197908070002,0,61,2,379,13.491242,-88.173134,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),1.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-08-07,5720,1245,6,25,3431
197908070003,0,97,10,86,32.322744,34.853921,1.0,0,0.0,0.0,1,0,2,3,43,Palestinians,0.0,0,1,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1979-08-07,5721,973,12,65,2928
197908070008,0,96,8,464,52.160862,-7.152424,1.0,0,0.0,0.0,1,0,0,14,42,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,1,1,0,1979-08-07,5724,1394,13,54,1382
197908080002,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,19,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,1,0,0,1979-08-08,5726,677,18,7,5340
197908080003,0,97,10,428,32.08297,34.811886,1.0,1,0.0,0.0,1,0,2,20,43,Palestinians,0.0,0,1,16.0,,,0,0.0,0.0,1,0,0,1979-08-08,5727,184,19,-1,5918
197908080006,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,2.0,1,0.0,0.0,0,1,0,1979-08-08,5729,206,12,67,1010
197908090004,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,14.0,,,1,0.0,0.0,1,0,0,1979-08-09,5730,677,6,25,5519
197908130002,0,185,8,45,43.320664,-3.020252,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),1.0,0,3,5.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-08-13,5737,1119,12,68,2958
197908140005,0,61,2,382,13.64121,-88.785423,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-08-14,5743,1260,2,24,1783
197908140007,0,97,10,428,32.08297,34.811886,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,1,0,0,1979-08-14,5744,184,9,43,361
197908140009,0,61,2,384,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,1,1,27,People's Liberation Forces (FPL),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-08-14,5745,1263,2,-1,5051
197908150004,0,97,10,428,32.08297,34.811886,1.0,1,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,7.0,,1,0.0,0.0,1,0,0,1979-08-15,5749,1364,9,43,880
197908150006,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,1,2,27,People's Liberation Forces (FPL),0.0,0,3,5.0,1.0,2.0,0,0.0,0.0,0,0,0,1979-08-15,5750,1256,6,27,2609
197908150007,0,185,8,45,43.054198,-2.178116,1.0,0,0.0,0.0,0,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,1,8.0,0.0,2.0,0,0.0,0.0,0,1,0,1979-08-15,5751,1457,12,68,5391
197908160004,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-08-16,5753,206,12,68,300
197908170003,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,2,81,Basque Fatherland and Freedom (ETA),1.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1979-08-17,5755,434,6,25,3475
197908180001,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,2,1,81,Basque Fatherland and Freedom (ETA),1.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1979-08-18,5757,434,2,5,489
197908180003,0,185,8,45,43.267549,-1.975814,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,5.0,0.0,1.0,0,0.0,0.0,0,1,0,1979-08-18,5758,616,12,68,5674
197908200005,0,185,8,45,43.054198,-2.178116,1.0,0,0.0,0.0,0,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,0,0.0,0.0,0,1,0,1979-08-20,5763,1457,12,68,2588
197908210001,0,97,10,199,31.771599,35.2034,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-08-21,5764,677,9,47,3166
197908210002,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,0.0,3.0,1,0.0,0.0,1,0,0,1979-08-21,5765,1364,2,18,243
197908210003,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,1,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1979-08-21,5766,206,2,5,494
197908210005,0,155,10,466,31.861471,35.208427,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,0.0,5.0,1,0.0,0.0,0,0,0,1979-08-21,5767,1138,9,48,5652
197908220001,0,97,10,86,32.178344,34.907985,1.0,0,0.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-08-22,5768,709,13,39,3892
197908220002,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,3,1,43,Palestinians,0.0,0,4,,,,1,0.0,0.0,1,0,0,1979-08-22,5769,1364,2,31,5609
197908220003,0,97,10,199,31.771599,35.2034,1.0,0,-9.0,0.0,0,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-08-22,5770,677,13,98,5731
197908230003,0,185,8,45,43.338233,-1.789272,1.0,0,0.0,0.0,1,0,2,2,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1979-08-23,5774,655,6,25,1739
197908230004,0,185,8,23,41.656285,-0.876533,1.0,0,0.0,0.0,1,0,2,1,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1979-08-23,5775,1512,2,5,529
197908240002,0,110,10,47,33.888523,35.503513,1.0,0,0.0,0.0,1,0,2,7,30,Palestinians,0.0,0,1,7.0,0.0,0.0,0,0.0,0.0,1,1,1,1979-08-24,5779,167,5,17,1544
197908240003,0,61,2,382,13.536835,-88.780584,1.0,0,0.0,0.0,1,0,1,3,27,People's Liberation Forces (FPL),1.0,0,3,4.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-08-24,5780,1360,12,68,5052
197908240004,0,61,2,382,13.536835,-88.780584,1.0,0,0.0,0.0,1,0,1,3,27,People's Liberation Forces (FPL),1.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-08-24,5781,1360,12,68,225
197908240005,0,61,2,382,13.64121,-88.785423,1.0,0,0.0,0.0,1,0,0,3,27,People's Liberation Forces (FPL),0.0,0,3,2.0,2.0,0.0,0,0.0,0.0,0,0,0,1979-08-24,5782,1260,12,68,3804
197908250001,0,110,10,47,33.888523,35.503513,1.0,0,0.0,0.0,1,0,2,6,30,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,1,1,1979-08-25,5783,167,1,2,2884
197908260002,0,97,10,199,31.771599,35.2034,1.0,0,-9.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,1,0,0,1979-08-26,5786,677,2,-1,3679
197908270002,0,603,8,319,54.102813,-6.259412,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,0,0,1,1979-08-27,5789,1474,9,42,365
197908270003,0,603,8,319,54.102813,-6.259412,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,15.0,18.0,0.0,1,0.0,0.0,0,0,1,1979-08-27,5790,1474,9,47,5299
197908270004,0,96,8,407,54.466769,-8.450077,1.0,0,0.0,0.0,1,0,1,2,31,Irish Republican Army (IRA),0.0,0,1,16.0,4.0,0.0,0,0.0,0.0,1,0,1,1979-08-27,5791,949,6,83,2802
197908280001,0,21,8,62,50.836426,4.367415,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,16.0,1,0.0,0.0,1,0,1,1979-08-28,5795,239,9,48,671
197908290003,0,155,10,151,31.502407,34.459743,1.0,0,0.0,0.0,1,0,1,2,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-08-29,5800,553,6,26,3162
197908290004,0,155,10,466,31.530243,35.094162,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,0.0,1.0,1,0.0,0.0,0,0,0,1979-08-29,5801,611,9,43,371
197908290005,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,0,0,2,2,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-08-29,5802,677,6,25,1897
197908290006,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1979-08-29,5803,676,6,25,630
197908290009,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,20,65,Ulster Volunteer Force (UVF),0.0,0,3,5.0,1.0,0.0,0,0.0,0.0,0,0,1,1979-08-29,5805,172,19,-1,5015
197908300001,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,1,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1979-08-30,5807,206,2,50,4023
197908300006,0,185,8,45,43.090476,-2.31322,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-08-30,5812,1519,12,68,2623
197908300007,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-08-30,5813,434,12,68,427
197908310001,0,97,10,318,32.608879,35.289967,1.0,0,0.0,0.0,1,0,2,3,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,1,0,0,1979-08-31,5814,12,12,65,4368
197908310002,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1979-08-31,5815,1500,6,32,2258
197909010001,0,603,8,319,54.607712,-5.95621,1.0,0,-9.0,0.0,1,0,0,1,65,Protestant extremists,1.0,0,3,3.0,1.0,0.0,0,0.0,0.0,-9,-9,1,1979-09-01,5816,172,2,-1,4428
197909020004,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,14,65,Irish Republican Army (IRA),0.0,0,3,3.0,0.0,1.0,0,0.0,0.0,0,0,1,1979-09-02,5820,172,13,97,5913
197909050003,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,2,1,29,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,0,1,1,1979-09-05,5826,434,2,50,3708
197909070001,0,97,10,86,32.089161,34.88382,1.0,0,-9.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-09-07,5830,1075,2,-1,3989
197909080003,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,1,3,27,People's Liberation Forces (FPL),0.0,0,3,2.0,3.0,0.0,0,0.0,0.0,0,0,0,1979-09-08,5834,1256,12,68,183
197909100003,0,61,2,224,13.5,-88.866667,1.0,0,1.0,0.0,1,0,1,4,27,People's Liberation Forces (FPL),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-09-10,5840,1508,9,45,2607
197909110002,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,0,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,0,0.0,0.0,0,1,0,1979-09-11,5842,206,12,68,3762
197909120001,0,61,2,384,13.926371,-89.502589,1.0,0,0.0,0.0,1,0,1,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,,,1,0.0,0.0,0,0,0,1979-09-12,5844,346,6,70,3057
197909120002,0,61,2,413,13.736389,-89.471944,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,,,1,0.0,0.0,0,0,0,1979-09-12,5845,1204,6,70,3056
197909120010,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,14,65,Ulster Volunteer Force (UVF),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1979-09-12,5848,172,13,79,1769
197909130002,0,185,8,45,43.297222,-2.991667,1.0,0,0.0,0.0,1,0,1,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-09-13,5849,143,2,5,3223
197909140001,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,3,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,1,0,0,1979-09-14,5853,668,12,65,629
197909140003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,31,Irish Republican Army (IRA),0.0,0,3,2.0,1.0,1.0,0,0.0,0.0,0,0,1,1979-09-14,5855,172,12,71,3862
197909150005,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,1.0,1,0.0,0.0,1,0,0,1979-09-15,5858,1364,13,75,3063
197909160001,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-09-16,5860,1256,2,82,433
197909160002,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,1,14,43,Palestinians,0.0,0,3,5.0,1.0,0.0,0,0.0,0.0,1,0,0,1979-09-16,5861,677,13,54,3247
197909170001,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-09-17,5863,1256,2,82,441
197909170002,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-09-17,5864,1256,2,82,441
197909170003,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-09-17,5865,1256,2,82,441
197909170005,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,3.0,1,0.0,0.0,0,1,0,1979-09-17,5867,434,12,67,3745
197909170007,0,98,8,346,45.072731,7.679541,1.0,0,0.0,0.0,0,0,1,3,44,Red Brigades,0.0,0,3,2.0,0.0,1.0,0,0.0,0.0,0,0,0,1979-09-17,5868,1408,12,71,5087
197909180003,0,61,2,384,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,1,3,27,People's Liberation Forces (FPL),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-09-18,5873,1263,12,68,2333
197909190001,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,0,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-09-19,5874,1364,13,98,784
197909190002,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,1.0,1,0.0,0.0,1,0,0,1979-09-19,5875,668,13,98,784
197909190004,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,0,1,1979-09-19,5877,172,12,71,414
197909190005,0,185,8,45,43.258434,-2.921819,1.0,0,1.0,0.0,1,0,1,4,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,0.0,0,0.0,0.0,0,1,0,1979-09-19,5878,206,9,45,428
197909190006,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,0,2,27,People's Liberation Forces (FPL),0.0,0,3,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1979-09-19,5879,1256,6,27,1661
197909200002,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,19,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-09-20,5882,1364,18,96,4666
197909220001,0,603,8,319,54.081638,-6.448779,1.0,0,0.0,0.0,1,0,2,2,31,Protestant extremists,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,1,1979-09-22,5891,522,6,25,1654
197909220002,0,603,8,319,54.081638,-6.448779,1.0,0,0.0,0.0,1,0,2,1,31,Protestant extremists,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,1,1979-09-22,5892,522,2,81,1655
197909220004,0,61,2,381,13.79833,-89.17889,1.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,4.0,2.0,0.0,1,0.0,0.0,0,0,0,1979-09-22,5893,65,9,43,3825
197909220005,0,61,2,379,13.79639,-89.11611,1.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,4.0,1.0,0.0,1,0.0,0.0,0,0,0,1979-09-22,5894,484,9,43,3825
197909220006,0,61,2,381,13.69288,-89.199161,1.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,4.0,,,1,0.0,0.0,0,0,0,1979-09-22,5895,1256,9,43,3825
197909220007,0,61,2,381,13.612778,-89.18,1.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,4.0,4.0,0.0,1,0.0,0.0,0,0,0,1979-09-22,5896,1056,9,43,5635
197909230003,0,185,8,45,43.291618,-1.977903,1.0,0,1.0,0.0,1,0,1,4,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-09-23,5902,434,9,-1,3160
197909230004,0,61,2,381,13.69288,-89.199161,1.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,4.0,3.0,0.0,1,0.0,0.0,0,0,0,1979-09-23,5903,1256,9,46,4811
197909230005,0,185,8,300,42.815372,-1.653616,1.0,0,0.0,0.0,1,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,1,0.0,0.0,0,1,0,1979-09-23,5904,1054,12,65,2787
197909240003,0,185,8,45,43.416667,-2.933333,1.0,0,0.0,0.0,1,0,0,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,0.0,2.0,1,0.0,0.0,0,1,0,1979-09-24,5907,575,2,81,5308
197909250002,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-09-25,5908,677,2,81,858
197909250004,0,603,8,319,54.515694,-6.055724,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,12.0,1,0.0,0.0,0,0,1,1979-09-25,5910,791,13,39,4787
197909250007,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,7.0,30.0,1,0.0,0.0,0,0,0,1979-09-25,5912,1256,6,25,3320
197909270001,0,97,10,428,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1979-09-27,5924,1364,13,75,208
197909270003,0,11,3,63,-34.61768,-58.444435,1.0,0,0.0,0.0,0,0,1,2,4,Montoneros (Argentina),0.0,0,1,16.0,2.0,6.0,0,0.0,0.0,0,0,0,1979-09-27,5925,242,6,26,5140
197909270004,0,185,8,45,43.178205,-2.31164,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-09-27,5926,104,12,68,1014
197909270005,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,1,19,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-09-27,5927,206,18,87,5782
197909270006,0,11,3,63,-34.61768,-58.444435,1.0,0,0.0,0.0,1,0,5,2,4,Montoneros (Argentina),0.0,0,3,4.0,2.0,3.0,1,1.0,0.0,0,0,0,1979-09-27,5928,242,6,26,4047
197909270007,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,1,0.0,0.0,0,1,0,1979-09-27,5929,206,12,65,5683
197909290002,0,185,8,45,43.209374,-2.804965,1.0,0,0.0,0.0,0,0,1,2,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,0.0,1.0,0,0.0,0.0,0,1,0,1979-09-29,5932,1440,6,70,2698
197909290003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,1,65,Irish Republican Army (IRA),0.0,0,3,3.0,0.0,1.0,0,0.0,0.0,0,0,1,1979-09-29,5933,172,2,-1,5916
197909300002,0,185,8,45,43.317073,-2.678975,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,5.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-09-30,5936,595,12,68,184
