iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid
1972,3,28,0,603,8,0,26,55.043617,-7.023927,1.0,0,0.0,1,0,3,3,103,233.0,0,0,6,2.0,1,0.0
1972,3,29,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,4,104,216.0,0,0,6,1.0,1,0.0
1972,3,30,0,603,8,0,27,54.607712,-5.95621,1.0,0,0.0,1,0,2,4,105,216.0,0,0,5,1.0,0,0.0
1972,4,7,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,88,216.0,0,0,5,1.0,0,0.0
1972,4,13,0,603,8,0,28,55.071136,-6.513154,1.0,0,0.0,1,0,3,14,106,233.0,0,0,6,1.0,1,0.0
1972,4,15,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,107,233.0,1,0,5,1.0,0,0.0
1972,4,19,0,603,8,0,29,54.192934,-6.576051,1.0,0,0.0,1,0,6,4,108,233.0,0,0,5,1.0,0,0.0
1972,4,19,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,109,233.0,0,0,5,1.0,0,0.0
1972,4,20,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,110,233.0,2,0,5,1.0,0,0.0
1972,4,21,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,111,216.0,0,0,5,1.0,0,0.0
1972,4,29,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,11,216.0,0,0,5,1.0,1,0.0
1972,5,1,0,603,8,0,30,54.713641,-5.808233,1.0,0,0.0,1,0,3,1,112,233.0,0,0,6,1.0,1,0.0
1972,5,4,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,113,233.0,2,0,9,1.0,0,0.0
1972,5,11,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,88,216.0,0,0,5,1.0,0,0.0
1972,5,13,0,603,8,0,13,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,114,233.0,2,0,5,1.0,0,0.0
1972,5,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,115,233.0,0,0,5,1.0,0,0.0
1972,5,13,0,603,8,0,13,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,116,216.0,0,0,5,1.0,0,0.0
1972,5,13,0,603,8,0,13,54.607712,-5.95621,1.0,0,0.0,1,0,3,14,117,233.0,2,0,6,1.0,1,0.0
1972,5,14,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,118,233.0,2,0,5,1.0,0,0.0
1972,5,14,0,603,8,0,13,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,119,233.0,2,0,5,1.0,0,0.0
1972,5,15,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,120,216.0,0,0,5,1.0,0,0.0
1972,5,17,0,603,8,0,2,54.077313,-6.608787,1.0,0,0.0,1,0,1,4,121,216.0,0,0,5,1.0,0,0.0
1972,5,19,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,122,233.0,0,0,5,1.0,0,0.0
1972,5,20,0,603,8,0,6,54.787715,-6.492314,4.0,0,0.0,1,0,1,4,123,233.0,0,0,5,1.0,0,0.0
1972,5,21,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,124,233.0,2,0,5,1.0,0,0.0
1972,5,22,0,603,8,0,6,54.787715,-6.492314,4.0,0,0.0,0,0,1,3,125,233.0,0,0,5,1.0,0,0.0
1972,5,23,0,603,8,0,13,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,126,216.0,0,0,5,1.0,0,0.0
1972,5,26,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,14,127,233.0,0,0,6,1.0,1,0.0
1972,5,27,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,128,233.0,0,0,5,1.0,0,0.0
1972,5,28,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,129,233.0,1,0,5,1.0,0,0.0
1972,5,28,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,0,0,3,17,130,233.0,0,0,6,8.0,1,0.0
1972,5,28,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,131,233.0,1,0,5,1.0,0,0.0
1972,5,30,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,4,132,216.0,0,0,6,1.0,1,0.0
1972,5,30,0,603,8,0,27,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,133,216.0,0,0,5,1.0,0,0.0
1972,6,2,0,603,8,0,31,54.238631,-7.170908,1.0,0,0.0,1,0,3,4,88,216.0,0,0,6,2.0,1,0.0
1972,6,4,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,134,233.0,2,0,5,1.0,0,0.0
1972,6,5,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,135,233.0,0,0,5,1.0,0,0.0
1972,6,6,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,136,216.0,0,0,5,1.0,0,0.0
1972,6,6,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,137,216.0,0,0,5,1.0,0,0.0
1972,6,8,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,138,233.0,0,0,5,1.0,0,0.0
1972,6,8,0,603,8,0,6,54.787715,-6.492314,4.0,0,0.0,1,0,3,3,139,96.0,0,0,6,1.0,1,0.0
1972,6,9,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,140,233.0,0,0,5,1.0,0,0.0
1972,6,10,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,141,233.0,2,0,5,1.0,0,0.0
1972,6,11,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,142,233.0,2,0,5,1.0,0,0.0
1972,6,11,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,143,216.0,0,0,5,1.0,0,0.0
1972,6,12,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,144,216.0,0,0,5,1.0,0,0.0
1972,6,18,0,603,8,0,32,54.446968,-6.39292,1.0,0,0.0,1,0,3,4,145,216.0,0,0,6,3.0,1,0.0
1972,6,19,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,17,146,233.0,0,0,5,1.0,0,0.0
1972,6,19,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,147,216.0,0,0,5,1.0,0,0.0
1972,6,21,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,148,216.0,0,0,5,1.0,0,0.0
1972,6,23,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,149,233.0,2,0,5,1.0,0,0.0
1972,6,24,0,603,8,0,33,54.927953,-6.925873,1.0,0,0.0,1,0,3,4,150,233.0,0,0,6,3.0,1,0.0
1972,6,26,0,603,8,0,11,54.183052,-6.341388,1.0,0,0.0,1,0,1,3,151,233.0,0,0,5,1.0,0,0.0
1972,6,26,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,152,216.0,0,0,5,1.0,0,0.0
1972,6,26,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,153,216.0,0,0,5,1.0,0,0.0
1972,6,27,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,154,233.0,0,0,5,1.0,0,0.0
1972,7,1,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,155,216.0,2,0,5,1.0,0,0.0
1972,7,1,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,156,233.0,2,0,5,1.0,0,0.0
1972,7,2,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,157,233.0,2,0,5,2.0,0,0.0
1972,7,3,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,158,233.0,1,0,5,1.0,0,0.0
1972,7,5,0,603,8,0,34,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,159,233.0,2,0,5,2.0,0,0.0
